iter	RMSE
4780	51272.73969
4781	51271.98824
4782	51271.00091
4783	51269.85085
4784	51266.17746
4785	51266.00623
4786	51262.59308
4787	51262.0935
4788	51261.07074
4789	51260.07982
4790	51259.65307
4791	51259.30461
4792	51257.93015
4793	51257.08181
4794	51256.6001
4795	51256.50384
4796	51255.86507
4797	51255.54857
4798	51254.63139
4799	51253.41698
4800	51252.90266
4801	51252.75352
4802	51252.54247
4803	51251.849
4804	51251.16524
4805	51250.60547
4806	51250.10426
4807	51249.87853
4808	51247.87447
4809	51247.67185
4810	51246.71385
4811	51246.51556
4812	51246.05626
4813	51245.98676
4814	51245.77121
4815	51245.22189
4816	51244.74593
4817	51244.47761
4818	51241.97382
4819	51241.67993
4820	51241.42777
4821	51241.07595
4822	51240.89873
4823	51240.76291
4824	51240.46178
4825	51239.90827
4826	51239.70537
4827	51239.55458
4828	51239.48573
4829	51238.64719
4830	51238.08256
4831	51237.43729
4832	51236.28638
4833	51235.94157
4834	51235.78657
4835	51234.50374
4836	51234.4006
4837	51234.34087
4838	51233.65578
4839	51233.33271
4840	51232.23022
4841	51232.02145
4842	51231.27516
4843	51231.08798
4844	51230.1783
4845	51229.82702
4846	51229.79963
4847	51229.62131
4848	51229.40623
4849	51228.89458
4850	51228.5763
4851	51227.45492
4852	51227.07013
4853	51226.52266
4854	51226.07866
4855	51225.98684
4856	51225.65298
4857	51224.82038
4858	51224.69096
4859	51223.98793
4860	51223.92591
4861	51223.788
4862	51222.7094
4863	51222.10091
4864	51221.95464
4865	51221.45402
4866	51221.43392
4867	51220.90869
4868	51220.20879
4869	51220.11411
4870	51219.36824
4871	51218.51191
4872	51217.09061
4873	51216.71469
4874	51216.48259
4875	51215.95102
4876	51215.24794
4877	51214.57638
4878	51214.01917
4879	51213.04308
4880	51212.51528
4881	51212.18683
4882	51212.08692
4883	51210.95173
4884	51210.79946
4885	51210.3518
4886	51209.98908
4887	51208.99176
4888	51208.4058
4889	51208.22993
4890	51207.79159
4891	51205.15099
4892	51205.0079
4893	51203.35208
4894	51202.60929
4895	51202.13865
4896	51201.04239
4897	51201.00032
4898	51200.81294
4899	51199.83478
4900	51199.67319
4901	51199.17967
4902	51197.41376
4903	51196.33298
4904	51195.8712
4905	51195.78455
4906	51195.09118
4907	51193.18893
4908	51193.05951
4909	51191.33781
4910	51190.88929
4911	51188.27858
4912	51187.85162
4913	51187.4018
4914	51187.21388
4915	51186.8441
4916	51183.40233
4917	51182.38225
4918	51178.2729
4919	51177.85019
4920	51175.53073
4921	51174.60584
4922	51174.0271
4923	51173.6172
4924	51171.41303
4925	51170.92862
4926	51170.42765
4927	51169.94292
4928	51169.85023
4929	51169.33121
4930	51169.0343
4931	51168.86699
4932	51165.80963
4933	51165.60924
4934	51165.45069
4935	51165.35414
4936	51165.08077
4937	51164.60596
4938	51164.43669
4939	51163.24425
4940	51162.19346
4941	51161.10797
4942	51160.47497
4943	51160.3182
4944	51159.70027
4945	51159.16482
4946	51158.98088
4947	51158.12727
4948	51157.94445
4949	51157.20146
4950	51156.50835
4951	51153.35509
4952	51153.21369
4953	51153.11935
4954	51153.07442
4955	51152.80335
4956	51151.13133
4957	51150.57337
4958	51150.04479
4959	51149.62381
4960	51149.30317
4961	51149.07718
4962	51148.33527
4963	51148.03777
4964	51147.8341
4965	51146.81751
4966	51145.81035
4967	51145.74178
4968	51145.33232
4969	51145.09707
4970	51142.53663
4971	51142.35652
4972	51142.08826
4973	51140.73164
4974	51139.68789
4975	51137.11588
4976	51137.02023
4977	51136.75151
4978	51136.43353
4979	51135.98161
4980	51134.97437
4981	51134.55374
4982	51134.38446
4983	51134.26412
4984	51133.64452
4985	51130.31913
4986	51129.40447
4987	51128.3421
4988	51128.17923
4989	51127.91739
4990	51127.49283
4991	51127.15161
4992	51126.69506
4993	51125.66098
4994	51124.32086
4995	51123.70814
4996	51122.55484
4997	51122.33691
4998	51121.35882
4999	51121.19086
5000	51120.32073
5001	51119.3764
5002	51117.87399
5003	51117.57954
5004	51117.16393
5005	51116.73141
5006	51116.55318
5007	51115.04727
5008	51114.43926
5009	51113.34209
5010	51112.43282
5011	51112.01303
5012	51111.3098
5013	51109.60529
5014	51108.98988
5015	51108.93062
5016	51108.26517
5017	51108.1074
5018	51107.89454
5019	51107.56393
5020	51107.15398
5021	51106.99651
5022	51106.44154
5023	51106.09243
5024	51104.44029
5025	51102.87371
5026	51102.45581
5027	51099.52258
5028	51097.46436
5029	51097.19758
5030	51096.98347
5031	51096.79285
5032	51095.22971
5033	51094.00577
5034	51092.39165
5035	51091.40127
5036	51090.38449
5037	51090.36831
5038	51089.94015
5039	51089.85236
5040	51089.54725
5041	51088.99396
5042	51088.77407
5043	51088.47464
5044	51087.80395
5045	51087.28876
5046	51086.65576
5047	51086.5205
5048	51085.76687
5049	51085.54171
5050	51082.82509
5051	51082.32598
5052	51082.27047
5053	51078.06277
5054	51077.91237
5055	51076.97639
5056	51076.75754
5057	51076.50249
5058	51074.1481
5059	51073.94167
5060	51073.48389
5061	51073.30505
5062	51072.99688
5063	51072.08531
5064	51069.56157
5065	51069.39366
5066	51069.12843
5067	51069.03158
5068	51068.7809
5069	51068.09446
5070	51067.934
5071	51067.75986
5072	51067.46306
5073	51067.11205
5074	51067.05762
5075	51066.63887
5076	51066.41505
5077	51063.98485
5078	51063.23127
5079	51062.78957
5080	51061.80487
5081	51061.60787
5082	51061.30003
5083	51060.91034
5084	51060.7722
5085	51060.45803
5086	51060.30998
5087	51059.83629
5088	51059.44075
5089	51058.22283
5090	51057.66747
5091	51057.54685
5092	51056.96863
5093	51056.73568
5094	51056.52518
5095	51056.02945
5096	51055.80323
5097	51055.69215
5098	51055.27575
5099	51053.83626
5100	51053.18914
5101	51052.62369
5102	51051.85121
5103	51050.76214
5104	51050.73608
5105	51050.71071
5106	51050.54467
5107	51050.52809
5108	51050.30792
5109	51048.29216
5110	51047.991
5111	51047.52156
5112	51046.92437
5113	51045.53084
5114	51045.07319
5115	51044.87066
5116	51043.83172
5117	51043.35805
5118	51043.21485
5119	51042.06176
5120	51041.80147
5121	51040.99688
5122	51040.75861
5123	51040.58289
5124	51039.67051
5125	51039.1209
5126	51038.73939
5127	51038.30047
5128	51037.74007
5129	51037.37677
5130	51036.37106
5131	51035.84198
5132	51035.64778
5133	51034.78316
5134	51034.67564
5135	51033.73246
5136	51032.87847
5137	51032.77518
5138	51032.41465
5139	51031.70903
5140	51031.5617
5141	51031.45782
5142	51031.24179
5143	51030.84141
5144	51030.53209
5145	51030.18723
5146	51029.17937
5147	51028.4198
5148	51028.13427
5149	51027.95267
5150	51027.68911
5151	51027.01865
5152	51026.52302
5153	51025.26665
5154	51024.88136
5155	51024.63989
5156	51024.246
5157	51024.10699
5158	51023.54759
5159	51021.57956
5160	51020.98434
5161	51020.70038
5162	51019.99123
5163	51019.90491
5164	51019.33997
5165	51018.41666
5166	51017.61135
5167	51017.07058
5168	51015.71299
5169	51015.50416
5170	51015.26009
5171	51014.29661
5172	51014.0241
5173	51012.82787
5174	51012.67717
5175	51012.28845
5176	51011.93345
5177	51011.90489
5178	51011.7234
5179	51011.53753
5180	51010.5993
5181	51009.397
5182	51007.26393
5183	51006.17863
5184	51006.07501
5185	51005.90077
5186	51005.3892
5187	51005.24856
5188	51004.73795
5189	51004.17587
5190	51003.00718
5191	51002.85829
5192	51002.31922
5193	51001.51245
5194	51001.0084
5195	51000.78962
5196	51000.12493
5197	50999.96292
5198	50999.18819
5199	50998.44224
5200	50998.06658
5201	50996.8809
5202	50996.73892
5203	50996.66003
5204	50995.61882
5205	50994.73182
5206	50994.27285
5207	50994.00515
5208	50992.08797
5209	50989.67203
5210	50989.40677
5211	50988.21565
5212	50988.0565
5213	50987.8208
5214	50987.6821
5215	50986.54569
5216	50986.33091
5217	50985.51042
5218	50984.67081
5219	50983.58218
5220	50983.02049
5221	50982.8514
5222	50982.36281
5223	50981.49586
5224	50981.20541
5225	50980.76492
5226	50980.04395
5227	50979.67793
5228	50979.48952
5229	50978.84568
5230	50978.23198
5231	50977.98903
5232	50977.86068
5233	50977.59386
5234	50977.10168
5235	50976.84637
5236	50976.63236
5237	50976.22516
5238	50975.65421
5239	50975.35156
5240	50974.81758
5241	50974.63168
5242	50974.11556
5243	50973.25266
5244	50972.60196
5245	50972.01532
5246	50971.66497
5247	50971.19232
5248	50971.11045
5249	50970.93048
5250	50970.17176
5251	50970.04184
5252	50969.58574
5253	50968.7758
5254	50966.43715
5255	50966.24809
5256	50966.16519
5257	50965.0628
5258	50964.79542
5259	50964.03243
5260	50963.81229
5261	50963.5441
5262	50963.4043
5263	50963.32571
5264	50961.88944
5265	50961.71776
5266	50961.4035
5267	50961.16683
5268	50960.72174
5269	50957.49869
5270	50957.3421
5271	50956.34103
5272	50956.16811
5273	50955.89566
5274	50955.82268
5275	50954.68581
5276	50954.39304
5277	50952.59295
5278	50952.46094
5279	50951.36558
5280	50951.20814
5281	50950.90919
5282	50950.20498
5283	50949.67887
5284	50949.23133
5285	50948.75524
5286	50948.53773
5287	50946.2854
5288	50946.1071
5289	50945.95022
5290	50943.16719
5291	50942.92515
5292	50942.70597
5293	50940.89835
5294	50940.85347
5295	50940.5646
5296	50939.90582
5297	50939.54923
5298	50939.31308
5299	50939.19246
5300	50939.14164
5301	50938.39174
5302	50938.19542
5303	50937.84878
5304	50937.02689
5305	50933.03227
5306	50932.88063
5307	50932.65548
5308	50931.81003
5309	50931.43189
5310	50931.07724
5311	50930.4175
5312	50930.07996
5313	50929.91944
5314	50929.75959
5315	50928.80999
5316	50928.63948
5317	50927.7609
5318	50927.62734
5319	50927.16725
5320	50926.62129
5321	50926.37681
5322	50926.3059
5323	50926.17665
5324	50926.06675
5325	50925.09602
5326	50924.57836
5327	50924.31339
5328	50923.76404
5329	50923.49379
5330	50922.9805
5331	50922.19094
5332	50921.56029
5333	50921.53177
5334	50921.43507
5335	50921.33231
5336	50921.24305
5337	50919.38207
5338	50919.15549
5339	50919.02085
5340	50918.88464
5341	50917.94102
5342	50917.7978
5343	50917.10557
5344	50916.23215
5345	50912.61766
5346	50912.24949
5347	50911.22045
5348	50910.23365
5349	50910.11305
5350	50909.99789
5351	50909.92661
5352	50909.78196
5353	50909.63122
5354	50909.46466
5355	50909.19625
5356	50908.98702
5357	50908.69032
5358	50908.59958
5359	50908.53918
5360	50908.41753
5361	50908.18769
5362	50907.77037
5363	50907.70699
5364	50907.27492
5365	50906.78108
5366	50905.23769
5367	50905.10971
5368	50904.91419
5369	50903.74186
5370	50903.40057
5371	50903.34986
5372	50902.78964
5373	50901.12841
5374	50900.31696
5375	50900.22479
5376	50899.56055
5377	50899.45313
5378	50899.36592
5379	50898.72436
5380	50898.52329
5381	50897.97489
5382	50897.63712
5383	50897.31694
5384	50896.9107
5385	50896.61141
5386	50896.30538
5387	50895.79815
5388	50895.43316
5389	50895.11687
5390	50894.69988
5391	50893.67768
5392	50893.16227
5393	50893.01818
5394	50892.25254
5395	50892.15029
5396	50892.02591
5397	50891.875
5398	50891.04416
5399	50890.66967
5400	50889.78067
5401	50888.81033
5402	50888.45928
5403	50888.20547
5404	50888.08904
5405	50887.95381
5406	50887.57911
5407	50887.31902
5408	50886.6547
5409	50886.41848
5410	50886.29081
5411	50886.22068
5412	50886.01224
5413	50885.5438
5414	50884.77997
5415	50884.26578
5416	50884.12045
5417	50882.34568
5418	50881.95447
5419	50881.71597
5420	50880.75532
5421	50880.69976
5422	50880.5162
5423	50879.53582
5424	50878.67097
5425	50877.15673
5426	50876.99899
5427	50876.93291
5428	50876.32627
5429	50876.0143
5430	50873.92648
5431	50873.79096
5432	50873.55411
5433	50873.35279
5434	50873.00306
5435	50872.83098
5436	50871.46291
5437	50871.37335
5438	50871.09543
5439	50870.77306
5440	50870.72765
5441	50870.08505
5442	50869.92114
5443	50869.56051
5444	50869.36949
5445	50868.9063
5446	50868.77803
5447	50868.45995
5448	50867.97945
5449	50867.21022
5450	50866.8108
5451	50865.77433
5452	50865.70117
5453	50863.94922
5454	50863.4127
5455	50863.30667
5456	50862.56742
5457	50862.297
5458	50861.95531
5459	50861.72069
5460	50861.12965
5461	50858.77325
5462	50858.69078
5463	50857.70648
5464	50857.55783
5465	50857.15643
5466	50856.75401
5467	50856.44041
5468	50856.26647
5469	50855.78903
5470	50855.57457
5471	50855.38049
5472	50854.76987
5473	50854.06373
5474	50853.88984
5475	50853.77627
5476	50853.3377
5477	50853.25666
5478	50852.31304
5479	50851.6148
5480	50849.8157
5481	50849.50953
5482	50848.48398
5483	50848.42171
5484	50848.23496
5485	50848.01217
5486	50847.09605
5487	50846.29996
5488	50846.23323
5489	50846.13417
5490	50845.71242
5491	50845.59381
5492	50845.36217
5493	50844.75468
5494	50844.49827
5495	50843.84823
5496	50843.63865
5497	50843.42782
5498	50843.06857
5499	50841.50562
5500	50841.31501
5501	50840.79331
5502	50840.66131
5503	50840.57575
5504	50840.48728
5505	50840.24724
5506	50839.91005
5507	50839.6528
5508	50839.23927
5509	50838.98049
5510	50837.8959
5511	50837.77647
5512	50837.39379
5513	50837.15979
5514	50837.03899
5515	50836.54044
5516	50835.95894
5517	50835.87941
5518	50835.61372
5519	50834.68049
5520	50834.13205
5521	50833.88669
5522	50833.46519
5523	50833.22286
5524	50833.2122
5525	50832.76537
5526	50832.43675
5527	50831.07999
5528	50830.37515
5529	50830.20083
5530	50830.10416
5531	50829.99437
5532	50828.24086
5533	50828.05164
5534	50827.14147
5535	50827.06356
5536	50825.43521
5537	50823.99807
5538	50823.28755
5539	50822.55524
5540	50821.7453
5541	50821.35646
5542	50821.06351
5543	50820.6262
5544	50820.21548
5545	50819.7199
5546	50819.37806
5547	50816.64111
5548	50816.52846
5549	50816.18458
5550	50816.16558
5551	50815.36052
5552	50815.27151
5553	50814.52544
5554	50814.3438
5555	50813.54643
5556	50813.47806
5557	50812.01175
5558	50811.49962
5559	50811.1711
5560	50810.71543
5561	50810.58748
5562	50810.27601
5563	50810.00137
5564	50809.73822
5565	50809.33873
5566	50808.72631
5567	50807.80312
5568	50807.24324
5569	50806.9022
5570	50806.68397
5571	50806.23769
5572	50806.02769
5573	50805.44092
5574	50805.33203
5575	50805.13497
5576	50804.41184
5577	50804.08438
5578	50803.86548
5579	50803.68234
5580	50803.11331
5581	50802.83248
5582	50802.6984
5583	50802.58298
5584	50802.41363
5585	50802.19259
5586	50800.78613
5587	50800.67955
5588	50800.16923
5589	50800.02944
5590	50799.38675
5591	50798.95309
5592	50798.39612
5593	50798.18672
5594	50797.91772
5595	50797.88818
5596	50797.60812
5597	50794.58697
5598	50793.34524
5599	50793.27505
5600	50793.13243
5601	50792.74423
5602	50792.51466
5603	50792.14764
5604	50791.36229
5605	50791.06441
5606	50790.00464
5607	50789.35272
5608	50789.13945
5609	50788.83568
5610	50787.66031
5611	50786.73947
5612	50786.09442
5613	50785.88017
5614	50785.61838
5615	50784.26906
5616	50784.1352
5617	50783.73016
5618	50782.9854
5619	50782.90517
5620	50781.77049
5621	50781.32838
5622	50781.15745
5623	50780.93912
5624	50780.22541
5625	50780.01308
5626	50778.17993
5627	50775.42047
5628	50774.84022
5629	50774.67698
5630	50774.12958
5631	50773.50277
5632	50773.27958
5633	50773.08214
5634	50771.86476
5635	50771.7563
5636	50771.5766
5637	50771.0659
5638	50770.33487
5639	50769.92767
5640	50769.86385
5641	50769.7784
5642	50767.53614
5643	50766.79469
5644	50766.64568
5645	50766.58391
5646	50766.50417
5647	50766.22981
5648	50766.14823
5649	50766.01827
5650	50765.68461
5651	50765.62884
5652	50765.00993
5653	50764.62038
5654	50764.40632
5655	50763.42902
5656	50763.28205
5657	50762.58684
5658	50762.30825
5659	50760.84678
5660	50760.54824
5661	50760.42192
5662	50758.59198
5663	50758.37664
5664	50758.30051
5665	50757.61314
5666	50757.458
5667	50756.89907
5668	50755.99215
5669	50753.8393
5670	50753.22349
5671	50753.14936
5672	50753.05306
5673	50752.85225
5674	50751.27726
5675	50751.15863
5676	50750.92885
5677	50749.51405
5678	50749.04086
5679	50748.82079
5680	50748.62273
5681	50748.09311
5682	50747.41238
5683	50747.23226
5684	50746.15836
5685	50745.98819
5686	50745.51707
5687	50744.85795
5688	50743.5863
5689	50742.96856
5690	50742.72261
5691	50741.92961
5692	50741.77178
5693	50741.57566
5694	50733.8353
5695	50733.39057
5696	50732.5527
5697	50732.03456
5698	50731.60118
5699	50731.4231
5700	50731.09889
5701	50730.87575
5702	50730.59257
5703	50730.46661
5704	50730.18548
5705	50729.84074
5706	50729.54682
5707	50729.20036
5708	50729.02859
5709	50728.82053
5710	50728.5485
5711	50728.39161
5712	50727.42978
5713	50726.23919
5714	50725.45967
5715	50725.41547
5716	50724.67567
5717	50724.39574
5718	50723.74857
5719	50723.48447
5720	50721.54909
5721	50721.45506
5722	50721.37387
5723	50721.19891
5724	50721.11692
5725	50720.48128
5726	50720.32466
5727	50720.22027
5728	50720.13652
5729	50719.89988
5730	50719.78061
5731	50719.06616
5732	50718.9562
5733	50718.50926
5734	50705.84484
5735	50705.39389
5736	50705.20714
5737	50704.10511
5738	50703.64276
5739	50703.59633
5740	50703.03102
5741	50702.75066
5742	50702.66506
5743	50701.75358
5744	50700.48814
5745	50700.3971
5746	50700.19955
5747	50700.05639
5748	50699.88227
5749	50699.44796
5750	50699.32325
5751	50699.21705
5752	50699.00375
5753	50698.60672
5754	50698.51328
5755	50697.38262
5756	50697.35132
5757	50695.74826
5758	50695.20864
5759	50693.20461
5760	50692.99116
5761	50692.70123
5762	50692.30766
5763	50692.0558
5764	50691.46859
5765	50691.12165
5766	50690.41982
5767	50690.14919
5768	50688.44816
5769	50687.99149
5770	50687.95276
5771	50687.78756
5772	50687.65886
5773	50687.06445
5774	50686.42779
5775	50685.66128
5776	50685.49337
5777	50685.4073
5778	50683.358
5779	50683.15033
5780	50683.07289
5781	50682.80002
5782	50681.46911
5783	50681.31544
5784	50680.44511
5785	50680.38097
5786	50679.56652
5787	50677.0995
5788	50677.01352
5789	50676.92822
5790	50676.70992
5791	50675.99886
5792	50675.67734
5793	50675.52769
5794	50675.4304
5795	50675.11391
5796	50674.96105
5797	50674.25215
5798	50673.26893
5799	50672.85358
5800	50672.38633
5801	50671.95624
5802	50671.35248
5803	50670.53505
5804	50670.24385
5805	50669.98112
5806	50669.89421
5807	50669.74318
5808	50669.6404
5809	50669.39025
5810	50669.31039
5811	50669.19711
5812	50668.84974
5813	50668.48687
5814	50668.37257
5815	50667.57525
5816	50666.91957
5817	50666.68736
5818	50666.59669
5819	50666.21748
5820	50664.81892
5821	50664.74159
5822	50664.56015
5823	50664.32914
5824	50663.97118
5825	50663.77985
5826	50663.30981
5827	50663.03603
5828	50662.8842
5829	50662.52442
5830	50662.407
5831	50661.64535
5832	50661.12184
5833	50660.54656
5834	50660.02437
5835	50659.97768
5836	50659.90352
5837	50659.75415
5838	50659.57272
5839	50658.54294
5840	50658.07609
5841	50657.97886
5842	50656.32977
5843	50656.02874
5844	50655.86051
5845	50655.85291
5846	50655.67272
5847	50655.52579
5848	50655.38128
5849	50654.08126
5850	50653.5373
5851	50652.9632
5852	50652.18817
5853	50651.45614
5854	50651.11729
5855	50650.34865
5856	50649.98786
5857	50648.36017
5858	50648.22412
5859	50647.64739
5860	50647.43737
5861	50647.30675
5862	50646.66524
5863	50646.45322
5864	50645.02572
5865	50642.65978
5866	50641.47925
5867	50641.18781
5868	50641.01781
5869	50640.95589
5870	50640.53628
5871	50639.23851
5872	50639.00785
5873	50638.41221
5874	50638.05153
5875	50636.9622
5876	50636.89347
5877	50636.38114
5878	50636.18332
5879	50636.12037
5880	50634.45909
5881	50634.09305
5882	50632.55933
5883	50632.49584
5884	50631.14628
5885	50630.36103
5886	50630.03918
5887	50629.78806
5888	50629.51903
5889	50629.08533
5890	50628.50601
5891	50628.19203
5892	50628.02697
5893	50627.46157
5894	50626.10566
5895	50624.06905
5896	50621.97399
5897	50621.87017
5898	50621.55748
5899	50619.10041
5900	50618.84204
5901	50616.93133
5902	50616.85616
5903	50616.0239
5904	50615.44345
5905	50615.14008
5906	50614.73732
5907	50614.64385
5908	50613.13363
5909	50612.22697
5910	50612.08444
5911	50611.64123
5912	50611.42328
5913	50609.29693
5914	50608.75736
5915	50608.23504
5916	50607.53458
5917	50607.04556
5918	50606.67655
5919	50606.2429
5920	50606.17564
5921	50605.82757
5922	50605.73569
5923	50605.65267
5924	50605.12424
5925	50605.08244
5926	50604.78324
5927	50604.3408
5928	50602.94647
5929	50602.58499
5930	50602.11604
5931	50601.97879
5932	50601.85135
5933	50600.92173
5934	50600.86637
5935	50600.54665
5936	50600.19014
5937	50599.822
5938	50599.72234
5939	50599.61725
5940	50599.46988
5941	50599.20342
5942	50598.50655
5943	50598.24874
5944	50597.34122
5945	50596.16613
5946	50595.05514
5947	50594.3656
5948	50593.78782
5949	50593.50901
5950	50593.35864
5951	50593.21429
5952	50591.85291
5953	50591.71573
5954	50591.05987
5955	50591.03699
5956	50590.56662
5957	50590.39448
5958	50589.41457
5959	50588.82721
5960	50588.12261
5961	50587.36416
5962	50587.06438
5963	50586.78219
5964	50586.34705
5965	50586.21626
5966	50585.69986
5967	50585.19998
5968	50584.14875
5969	50583.76481
5970	50583.62456
5971	50583.30604
5972	50581.57875
5973	50580.77884
5974	50580.06087
5975	50579.38475
5976	50579.11998
5977	50578.92321
5978	50577.35291
5979	50577.20241
5980	50576.01527
5981	50575.16553
5982	50574.45561
5983	50573.90776
5984	50573.80705
5985	50573.55253
5986	50572.68894
5987	50572.15648
5988	50571.93847
5989	50571.82037
5990	50571.68196
5991	50570.98275
5992	50568.73181
5993	50568.65165
5994	50568.29043
5995	50568.02314
5996	50567.47955
5997	50567.46803
5998	50564.85632
5999	50564.69692
6000	50563.84418
6001	50563.73088
6002	50563.08109
6003	50562.98064
6004	50562.41989
6005	50561.88562
6006	50560.68277
6007	50560.37835
6008	50560.17368
6009	50559.62291
6010	50559.19785
6011	50558.644
6012	50556.41953
6013	50556.33008
6014	50556.01812
6015	50552.6376
6016	50552.56662
6017	50552.27108
6018	50551.91264
6019	50551.60409
6020	50551.47245
6021	50550.72433
6022	50550.20663
6023	50550.02259
6024	50549.82534
6025	50548.98262
6026	50548.55998
6027	50548.27919
6028	50548.17147
6029	50547.41715
6030	50546.77422
6031	50546.59663
6032	50545.10927
6033	50544.5295
6034	50543.83823
6035	50543.31133
6036	50542.971
6037	50542.85513
6038	50542.78352
6039	50541.81892
6040	50540.47073
6041	50539.8562
6042	50538.67939
6043	50538.15992
6044	50537.19005
6045	50536.93648
6046	50536.77619
6047	50536.45845
6048	50536.20357
6049	50535.8347
6050	50535.59255
6051	50535.44094
6052	50535.26516
6053	50535.00892
6054	50534.51759
6055	50534.44244
6056	50532.17147
6057	50532.00537
6058	50531.62396
6059	50531.39671
6060	50529.80611
6061	50529.53088
6062	50529.29272
6063	50528.62277
6064	50528.5794
6065	50527.92304
6066	50527.40414
6067	50526.59645
6068	50526.52605
6069	50526.35951
6070	50525.41718
6071	50524.17663
6072	50524.06764
6073	50523.64666
6074	50522.52454
6075	50522.35735
6076	50521.63493
6077	50520.28916
6078	50519.96838
6079	50519.08985
6080	50517.72765
6081	50517.58312
6082	50517.48696
6083	50515.40965
6084	50515.3365
6085	50514.33767
6086	50513.40534
6087	50513.34527
6088	50512.94597
6089	50511.11852
6090	50511.08056
6091	50505.21018
6092	50505.16079
6093	50504.87001
6094	50504.60389
6095	50504.3407
6096	50504.28319
6097	50503.98053
6098	50502.69441
6099	50501.84955
6100	50501.28983
6101	50500.14733
6102	50500.00508
6103	50499.94489
6104	50499.04283
6105	50498.85035
6106	50497.88057
6107	50497.47841
6108	50497.07071
6109	50496.38121
6110	50496.23589
6111	50495.85426
6112	50495.7454
6113	50495.57919
6114	50494.50397
6115	50494.41763
6116	50493.81681
6117	50484.62061
6118	50484.08883
6119	50483.9358
6120	50483.82038
6121	50483.40338
6122	50480.22198
6123	50479.53044
6124	50478.8265
6125	50478.61005
6126	50476.50803
6127	50475.79406
6128	50474.28263
6129	50474.00961
6130	50473.88747
6131	50473.34026
6132	50473.21845
6133	50471.92178
6134	50471.60005
6135	50471.51345
6136	50471.27772
6137	50471.01311
6138	50470.66939
6139	50469.81062
6140	50469.66656
6141	50469.47488
6142	50469.33404
6143	50468.60626
6144	50468.48585
6145	50468.14319
6146	50465.57974
6147	50465.15596
6148	50463.7604
6149	50463.35584
6150	50462.67755
6151	50462.29793
6152	50462.15149
6153	50461.96158
6154	50460.81092
6155	50460.57428
6156	50460.53304
6157	50459.60716
6158	50459.51992
6159	50459.00902
6160	50455.05266
6161	50454.88579
6162	50454.813
6163	50452.64036
6164	50451.97868
6165	50450.89829
6166	50450.05463
6167	50449.82636
6168	50449.11365
6169	50448.82972
6170	50448.11394
6171	50447.77059
6172	50447.6635
6173	50447.32263
6174	50447.12871
6175	50446.3822
6176	50446.186
6177	50445.99592
6178	50445.89135
6179	50445.62388
6180	50445.35619
6181	50445.12711
6182	50444.81142
6183	50444.49194
6184	50444.06298
6185	50443.9295
6186	50443.62
6187	50442.53291
6188	50442.12961
6189	50441.87806
6190	50441.36034
6191	50441.29627
6192	50439.79429
6193	50439.04097
6194	50436.85764
6195	50436.4648
6196	50436.2791
6197	50436.20581
6198	50435.62595
6199	50435.24712
6200	50435.12798
6201	50435.02514
6202	50434.66226
6203	50434.37564
6204	50433.62929
6205	50433.21298
6206	50432.58638
6207	50430.20601
6208	50429.74817
6209	50429.59921
6210	50428.57759
6211	50428.52705
6212	50427.98156
6213	50427.6635
6214	50427.57444
6215	50426.73776
6216	50426.4974
6217	50425.56244
6218	50424.94675
6219	50424.55699
6220	50423.88436
6221	50423.62682
6222	50422.79261
6223	50421.97226
6224	50421.56182
6225	50421.29637
6226	50420.88936
6227	50420.33717
6228	50419.51524
6229	50419.47685
6230	50418.94938
6231	50418.48333
6232	50418.3902
6233	50417.92741
6234	50417.74431
6235	50417.42137
6236	50417.25711
6237	50416.96296
6238	50416.65336
6239	50416.02995
6240	50415.77576
6241	50415.44409
6242	50415.4145
6243	50415.31371
6244	50414.34515
6245	50413.79728
6246	50404.9246
6247	50404.27439
6248	50403.71398
6249	50402.62241
6250	50401.48467
6251	50400.85882
6252	50400.42972
6253	50400.14157
6254	50399.50601
6255	50398.96764
6256	50398.75513
6257	50398.31639
6258	50396.43161
6259	50395.82438
6260	50395.75856
6261	50395.46209
6262	50394.66422
6263	50393.19029
6264	50392.80174
6265	50392.55005
6266	50390.61505
6267	50390.34708
6268	50389.9961
6269	50385.50484
6270	50384.77978
6271	50384.198
6272	50384.14871
6273	50383.22994
6274	50383.0025
6275	50382.86415
6276	50382.61102
6277	50382.3932
6278	50381.9147
6279	50381.86175
6280	50381.75799
6281	50381.67582
6282	50381.35946
6283	50381.23721
6284	50381.15307
6285	50381.12246
6286	50381.089
6287	50379.77988
6288	50379.52019
6289	50379.26861
6290	50378.98309
6291	50378.77353
6292	50378.74469
6293	50377.42871
6294	50376.27165
6295	50376.14004
6296	50375.76507
6297	50375.54258
6298	50375.21281
6299	50375.01649
6300	50374.47763
6301	50373.55184
6302	50372.83099
6303	50372.52879
6304	50372.47706
6305	50368.84909
6306	50368.76277
6307	50367.75627
6308	50367.41295
6309	50367.29786
6310	50367.10659
6311	50366.09678
6312	50365.45379
6313	50365.39473
6314	50365.11412
6315	50363.90485
6316	50363.66091
6317	50362.95997
6318	50362.73444
6319	50362.26288
6320	50361.08929
6321	50360.66485
6322	50360.30504
6323	50360.11501
6324	50359.47718
6325	50359.36758
6326	50356.35655
6327	50356.29245
6328	50355.79955
6329	50355.13672
6330	50355.00093
6331	50354.95289
6332	50354.88509
6333	50351.93922
6334	50350.81262
6335	50350.4676
